,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
441,67,68,6,97.1,53,9964,13,✅ Complete Match (1/1),Step 2: Best Match,16,15,24,58,8,43,66.7%,25.9%,❌ Diff: RDP=16 vs Santa=15,82,31,51,53_Recombination events.csv|9964,9964,53_Recombination events.csv,3198,5613,['23'],1000,0.0002,0.02,0.1,5000,50,3186,5567,3186-5567,['23'],['29'],"['12', '36']",12,46,58,98.1,,,,,🎯 Perfect (1/1),56.620000000000005,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,13,3198-5613,98.1%,100.0%,0,98.1,,,,,,,,,,100,94.2,0,1,3,0,13,❌ None
456,82,83,7,82.2642857142857,53,7720,"17, 7",Cluster (2 RDPs),Step 5: Cluster,16,15,24,58,8,43,66.7%,25.9%,❌ Diff: RDP=16 vs Santa=15,82,31,51,53_Recombination events.csv|7720,7720,53_Recombination events.csv,324,6141,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,360,6174,360-4712 | 5243-6174,"['8', '49', '20', '14', '6', '27', '40'] | ['8', '49', '20', '14', '6', '27', '40']","['47', '12', '24', '44', '25', '36', '29', '50', '37', '26', '23'] | ['18', '42']","['18', '42'] | ['43', '19', '2', '39', '38']",,,,,,,,,,85,,,100,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,100,✅ Yes,✅ Yes,7,17,,0,✅ Yes,✅ Yes,"17, 7",324-6141,100.0%,100.0%,100,100,,,,,,,,,,71.42857142857143,93.1,0,3,5,100,"7,17",✅ Start+End
462,88,89,8,75.8388888888889,53,8217,23,✅ Complete Match (1/1),Step 2: Best Match,16,15,24,58,8,43,66.7%,25.9%,❌ Diff: RDP=16 vs Santa=15,82,31,51,53_Recombination events.csv|8217,8217,53_Recombination events.csv,7572,9105,"['10', '11', '12', '14', '16', '17', '18', '19', '2', '20', '21', '23', '24', '25', '26', '27', '29', '3', '30', '31', '33', '34', '35', '36', '37', '38', '39', '40', '42', '43', '44', '46', '47', '49', '50', '6', '7', '8']",1000,0.0002,0.02,0.1,5000,50,7818,9090,7818-9090,"['12', '24', '25', '44', '36', '29', '50', '37', '26']","['7', '5', '34', '48', '15', '35', '13', '45', '28', '22', '41', '30', '32', '4', '9', '1']","['43', '10', '49', '19', '14', '11', '17', '6', '18', '20', '2', '3', '33', '38', '39', '40', '21', '46']",246,15,261,83,,,,,✅ Complete (9/9),51.6,23.7,9/9,100,38,9,9/9,50,92.2,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,23,7572-9105,83.0%,100.0%,0,83,,,,,,,,,,77.77777777777779,73.9,0,1,3,0,23,❌ None
466,92,93,9,74.9,53,9375,14,⭐ Excellent Match (1/1),Step 2: Best Match,16,15,24,58,8,43,66.7%,25.9%,❌ Diff: RDP=16 vs Santa=15,82,31,51,53_Recombination events.csv|9375,9375,53_Recombination events.csv,9684,10000,"['12', '14', '16', '20', '23', '27', '31', '34', '35', '36', '40', '49', '6', '7', '8']",1000,0.0002,0.02,0.1,5000,50,9684,9998,9684-9998,"['12', '36']","['3', '11']","['24', '25', '44', '29', '50', '37', '26']",0,2,2,99.4,,,,,✅ Complete (2/2),58.88,13.3,2/2,100,15,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,14,9684-10000,99.4%,100.0%,0,99.4,,,,,,,,,,50,99.8,0,1,2,0,14,❌ None
490,117,118,10,64.85,53,284,11,Cluster (2 RDPs),Step 5: Cluster,16,15,24,58,8,43,66.7%,25.9%,❌ Diff: RDP=16 vs Santa=15,82,31,51,53_Recombination events.csv|284,284,53_Recombination events.csv,2394,9849,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,2240,9998,2654-5242,"['43', '19', '2', '39', '38'] | ['43', '19', '2', '39', '38']","['16', '5', '48', '15', '13', '45', '28', '22', '31', '41', '30', '32', '4', '9', '1'] | ['47', '12', '24', '25', '44', '36', '29', '50', '37', '26', '23']","['10', '11', '17', '33', '3', '21', '46'] | ['10', '17', '33', '21', '46']",,,,,,,,,,85,,,100,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,100,✅ Yes,✅ Yes,10,10,10,0,✅ Yes,✅ Yes,11,2394-9849,100.0%,100.0%,100,100,,,,,,,,,,60,69.7,0,3,5,100,11,✅ Start+End
519,146,147,11,49.9,53,9306,12,⭐ Excellent Match (1/1),Step 2: Best Match,16,15,24,58,8,43,66.7%,25.9%,❌ Diff: RDP=16 vs Santa=15,82,31,51,53_Recombination events.csv|9306,9306,53_Recombination events.csv,783,10000,"['14', '16', '18', '20', '27', '30', '31', '39', '40', '42', '44', '49', '6', '8']",1000,0.0002,0.02,0.1,5000,50,784,9999,784-9999,"['18', '42']","['16', '5', '48', '15', '13', '45', '28', '22', '31', '41', '30', '32', '4', '9', '1']","['10', '11', '17', '33', '3', '21', '46']",1,1,2,100,,,,,✅ Complete (2/2),59,14.3,2/2,100,14,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,12,783-10000,100.0%,100.0%,0,100,,,,,,,,,,0,99.8,0,1,2,0,12,❌ None
520,147,148,12,49.9,53,9855,2,🎯 Perfect Match (1/1),Step 2: Best Match,16,15,24,58,8,43,66.7%,25.9%,❌ Diff: RDP=16 vs Santa=15,82,31,51,53_Recombination events.csv|9855,9855,53_Recombination events.csv,4818,10000,"['23', '34', '35', '7']",1000,0.0002,0.02,0.1,5000,50,4818,9998,4818-9998,"['35', '7', '34']","['12', '36']","['45', '32', '13', '41']",0,2,2,100,,,,,✅ Complete (3/3),59,75,3/3,100,4,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4818-10000,100.0%,100.0%,0,100,,,,,,,,,,0,99.8,0,1,1,0,2,❌ None
523,150,151,13,49.85,53,9863,5,⭐ Excellent Match (1/1),Step 2: Best Match,16,15,24,58,8,43,66.7%,25.9%,❌ Diff: RDP=16 vs Santa=15,82,31,51,53_Recombination events.csv|9863,9863,53_Recombination events.csv,8880,10000,"['27', '8']",1000,0.0002,0.02,0.1,5000,50,8880,9997,8880-9997,"['8', '27']","['24', '26', '50']",['49'],0,3,3,99.7,,,,,✅ Complete (2/2),58.94,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,8880-10000,99.7%,100.0%,0,99.7,,,,,,,,,,0,99.7,0,1,2,0,5,❌ None
543,170,171,14,42.3,53,9938,15,✅ Complete Match (1/1),Step 2: Best Match,16,15,24,58,8,43,66.7%,25.9%,❌ Diff: RDP=16 vs Santa=15,82,31,51,53_Recombination events.csv|9938,9938,53_Recombination events.csv,9213,10000,"['39', '44']",1000,0.0002,0.02,0.1,5000,50,9362,9995,9362-9995,['39'],"['10', '17', '33', '21', '46']","['43', '2', '19', '38']",149,5,154,80.4,,,,,🎯 Perfect (1/1),51.08,50,1/1,100,2,1,1/1,50,89.4,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,15,9213-10000,80.4%,100.0%,0,80.4,,,,,,,,,,0,84.6,0,1,3,0,15,❌ None
552,179,180,15,22.65,53,8576,3,✅ Complete Match (1/1),Step 2: Best Match,16,15,24,58,8,43,66.7%,25.9%,❌ Diff: RDP=16 vs Santa=15,82,31,51,53_Recombination events.csv|8576,8576,53_Recombination events.csv,6156,10000,"['10', '11', '12', '14', '16', '17', '18', '19', '2', '20', '21', '23', '27', '3', '30', '31', '33', '34', '35', '36', '38', '39', '40', '42', '43', '44', '46', '47', '49', '6', '7', '8']",1000,0.0002,0.02,0.1,5000,50,5611,9998,5611-9998,['23'],"['45', '32', '13', '41']","['47', '12']",545,2,547,99.9,,,,,🎯 Perfect (1/1),52.98,3.1,1/1,100,32,1,1/1,30,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6156-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,45.3,0,1,3,0,3,❌ None
423,49,50,1,99.6993987975952,54,9969,"11, 16",Cross Match (Case_S2_E1E),Step 6: Cross Matches,13,12,18,54,5,42,72.2%,22.2%,❌ Diff: RDP=13 vs Santa=12,72,25,47,54_Recombination events.csv|9969,9969,54_Recombination events.csv,780,10000,['26'],1000,0.0002,0.02,0.1,5000,50,774,9998,774-9998 | 778-1682,['26'] | ['26'],"['16', '47', '7', '10', '48', '24', '13', '22', '6', '18', '27', '50'] | ['15', '20', '28', '11', '39', '21']","['12', '49', '15', '28', '11', '17', '20', '39', '36', '21', '46'] | ['16', '47', '7', '10', '48', '24', '13', '22', '6', '18', '27', '50']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,11,16,,0,✅ Yes,✅ Yes,"11, 16",780-10000,100.0%,100.0%,100,100,,,,,,,,,,100,99.2,5,3,4,100,"16,11",✅ Start+End
460,86,87,2,79.19839679358718,54,9675,4,⭐ Excellent Match (1/1),Step 2: Best Match,13,12,18,54,5,42,72.2%,22.2%,❌ Diff: RDP=13 vs Santa=12,72,25,47,54_Recombination events.csv|9675,9675,54_Recombination events.csv,6012,10000,"['12', '17', '36', '46', '49']",1000,0.0002,0.02,0.1,5000,50,6018,9988,6018-9988,"['12', '49', '17', '36', '46']",['26'],"['15', '21', '28', '11']",6,12,18,99.5,,,,,✅ Complete (5/5),56.900000000000006,100,5/5,100,5,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,6012-10000,99.5%,100.0%,0,99.5,,,,,,,,,,60,98.2,0,1,2,0,4,❌ None
465,91,92,3,74.9498997995992,54,9474,9,✅ Complete Match (1/1),Step 2: Best Match,13,12,18,54,5,42,72.2%,22.2%,❌ Diff: RDP=13 vs Santa=12,72,25,47,54_Recombination events.csv|9474,9474,54_Recombination events.csv,9729,10000,"['19', '2', '29', '35', '41', '8', '9']",1000,0.0002,0.02,0.1,5000,50,9728,9998,9728-9998,"['19', '2', '9', '41']","['30', '32', '40', '42']",['33'],1,2,3,99.3,,,,,✅ Complete (4/4),58.86,57.1,4/4,100,7,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,9729-10000,99.3%,100.0%,0,99.3,,,,,,,,,,50,99.7,0,1,3,0,9,❌ None
471,97,98,4,74.21509686038743,54,6141,18,✅ Complete Match (1/1),Step 2: Best Match,13,12,18,54,5,42,72.2%,22.2%,❌ Diff: RDP=13 vs Santa=12,72,25,47,54_Recombination events.csv|6141,6141,54_Recombination events.csv,2529,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,2365,9980,2365-9980,"['43', '42', '30', '14', '40', '32']",['26'],"['15', '20', '28', '11', '39', '21']",164,20,184,99.7,,,,,✅ Complete (6/6),54.94,12,6/6,100,50,6,6/6,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,18,2529-10000,99.7%,100.0%,0,99.7,,,,,,,,,,66.66666666666666,81.6,0,1,3,0,18,❌ None
476,103,104,5,67.2311289245157,54,8166,3,✅ Complete Match (1/1),Step 2: Best Match,13,12,18,54,5,42,72.2%,22.2%,❌ Diff: RDP=13 vs Santa=12,72,25,47,54_Recombination events.csv|8166,8166,54_Recombination events.csv,3471,10000,"['1', '10', '11', '12', '13', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '31', '33', '34', '35', '36', '37', '38', '39', '4', '41', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,3684,9690,3684-9690,"['8', '5', '34', '35', '45', '44', '31', '33', '3', '38', '29', '37', '4', '23', '1']","['16', '47', '7', '10', '48', '24', '13', '22', '6', '18', '27', '50']","['43', '42', '25', '14', '30', '32', '40']",213,310,523,92,,,,,✅ Complete (15/15),53.400000000000006,34.1,15/15,100,44,15,15/15,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3471-10000,92.0%,100.0%,0,92,,,,,,,,,,86.66666666666667,47.7,0,1,3,0,3,❌ None
483,110,111,6,66.51636606546427,54,9536,5,⭐ Excellent Match (1/1),Step 2: Best Match,13,12,18,54,5,42,72.2%,22.2%,❌ Diff: RDP=13 vs Santa=12,72,25,47,54_Recombination events.csv|9536,9536,54_Recombination events.csv,7149,8070,"['25', '35', '8']",1000,0.0002,0.02,0.1,5000,50,7146,8072,7146-8072,"['8', '35', '25']","['16', '47', '7', '10', '48', '24', '13', '22', '6', '18', '27', '50']","['5', '34', '44', '45', '31', '33', '3', '38', '29', '37', '4', '23', '1']",3,2,5,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,7149-8070,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,99.5,0,1,2,0,5,❌ None
485,112,113,7,66.41616566466266,54,9023,8,✅ Complete Match (1/1),Step 2: Best Match,13,12,18,54,5,42,72.2%,22.2%,❌ Diff: RDP=13 vs Santa=12,72,25,47,54_Recombination events.csv|9023,9023,54_Recombination events.csv,9687,10000,"['1', '10', '13', '16', '18', '19', '2', '22', '23', '24', '25', '26', '27', '29', '3', '31', '33', '34', '35', '37', '38', '4', '41', '44', '45', '47', '48', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,9692,9998,9692-9998,"['8', '35', '25']","['26', '15', '20', '11', '28', '39', '21']","['16', '47', '7', '10', '48', '24', '13', '22', '6', '18', '27', '50']",5,2,7,97.8,,,,,✅ Complete (3/3),58.56,9.1,3/3,100,33,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,9687-10000,97.8%,100.0%,0,97.8,,,,,,,,,,33.33333333333333,99.3,0,1,3,0,8,❌ None
495,122,123,8,52.980961923847694,54,3317,15,✅ Complete Match (1/1),Step 2: Best Match,13,12,18,54,5,42,72.2%,22.2%,❌ Diff: RDP=13 vs Santa=12,72,25,47,54_Recombination events.csv|3317,3317,54_Recombination events.csv,7005,9552,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,6916,9655,6916-9655,"['19', '2', '9', '41']","['16', '47', '7', '10', '48', '24', '13', '22', '6', '18', '27', '50']","['15', '28', '20', '11', '39', '21']",89,103,192,100,,,,,✅ Complete (4/4),55,8,4/4,100,50,4,4/4,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,15,7005-9552,100.0%,100.0%,0,100,,,,,,,,,,25,80.8,0,1,3,0,15,❌ None
499,126,127,10,50,54,9989,2,Case_E_Start_End,Step 1: Approximate,13,12,18,54,5,42,72.2%,22.2%,❌ Diff: RDP=13 vs Santa=12,72,25,47,54_Recombination events.csv|9989,9989,54_Recombination events.csv,5496,10000,['29'],1000,0.0002,0.02,0.1,5000,50,14,5497,14-5497,['29'],"['9', '2', '19', '41']","['34', '25']",5482,4503,9985,0.0222024866785079,4504,1126,25,Exact Recombinant Match,,33.0044404973357,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5496-10000,0.0%,100.0%,0,0.0222024866785079,,,,,,,,,,100,0,0,1,8,0,2,❌ None
504,131,132,9,50,54,9913,1,🎯 Perfect Match (1/1),Step 2: Best Match,13,12,18,54,5,42,72.2%,22.2%,❌ Diff: RDP=13 vs Santa=12,72,25,47,54_Recombination events.csv|9913,9913,54_Recombination events.csv,651,2799,"['35', '8']",1000,0.0002,0.02,0.1,5000,50,650,2800,650-2800,"['8', '35']","['9', '2', '19', '41']",['25'],1,1,2,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,651-2799,100.0%,100.0%,0,100,,,,,,,,,,0,99.8,0,1,1,0,1,❌ None
548,175,176,11,29.442217768871075,54,8840,13,✅ Complete Match (1/1),Step 2: Best Match,13,12,18,54,5,42,72.2%,22.2%,❌ Diff: RDP=13 vs Santa=12,72,25,47,54_Recombination events.csv|8840,8840,54_Recombination events.csv,4206,10000,"['11', '12', '15', '17', '19', '2', '20', '21', '25', '26', '28', '29', '35', '36', '39', '41', '46', '49', '8', '9']",1000,0.0002,0.02,0.1,5000,50,3462,9999,3462-9999,"['8', '35', '25']","['48', '15', '22', '27', '41', '10', '13', '28', '39', '7', '19', '20', '6', '18', '50', '16', '47', '24', '11', '2', '21', '9']","['43', '42', '30', '14', '40', '32']",744,1,745,100,,,,,✅ Complete (3/3),53,15,3/3,100,20,3,3/3,30,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,13,4206-10000,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,25.5,0,1,3,0,13,❌ None
555,182,183,12,16.666666666666664,54,9616,6,Cross Match (Case_S2_E1E),Step 6: Cross Matches,13,12,18,54,5,42,72.2%,22.2%,❌ Diff: RDP=13 vs Santa=12,72,25,47,54_Recombination events.csv|9616,9616,54_Recombination events.csv,8826,10000,"['25', '35', '8']",1000,0.0002,0.02,0.1,5000,50,3462,9999,8826-9690,"['8', '35', '25'] | ['8', '35', '25']","['48', '15', '22', '27', '41', '10', '13', '28', '39', '7', '19', '20', '6', '18', '50', '16', '47', '24', '11', '2', '21', '9'] | ['15', '21', '28', '11']","['43', '42', '30', '14', '40', '32'] | ['5', '34', '44', '45', '31', '33', '3', '38', '37', '4', '23', '1']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,13,6,,0,✅ Yes,✅ Yes,6,8826-10000,100.0%,100.0%,100,100,,,,,,,,,,33.33333333333333,0,5,3,4,100,6,✅ Start+End
376,2,3,1,100,55,10048,6,⭐ Excellent Match (1/1),Step 2: Best Match,8,8,13,51,5,43,61.5%,15.7%,✅ Equal,64,16,48,55_Recombination events.csv|10048,10048,55_Recombination events.csv,2499,2739,['18'],1000,0.0002,0.02,0.1,5000,50,2500,2740,2500-2740,['18'],"['43', '7', '42', '48', '13', '44', '14', '28', '3', '36', '30', '4']","['23', '37']",1,1,2,99.6,,,,,🎯 Perfect (1/1),58.92,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,2499-2739,99.6%,100.0%,0,99.6,,,,,,,,,,100,99.8,0,1,2,0,6,❌ None
491,118,119,2,61.07214428857716,55,9683,4,✅ Complete Match (1/1),Step 2: Best Match,8,8,13,51,5,43,61.5%,15.7%,✅ Equal,64,16,48,55_Recombination events.csv|9683,9683,55_Recombination events.csv,4674,6420,"['10', '18', '23', '37']",1000,0.0002,0.02,0.1,5000,50,4669,6695,4669-6695,"['18', '23', '10', '37']","['15', '26', '32', '34', '49', '25', '1', '5', '19', '20', '29', '40', '8', '47', '12', '11', '2', '21', '9']",['33'],5,275,280,100,,,,,✅ Complete (4/4),55,100,4/4,100,4,4,4/4,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,4674-6420,100.0%,100.0%,0,100,,,,,,,,,,50,72,0,1,3,0,4,❌ None
518,145,146,3,49.9498997995992,55,10083,1,🎯 Perfect Match (1/1),Step 2: Best Match,8,8,13,51,5,43,61.5%,15.7%,✅ Equal,64,16,48,55_Recombination events.csv|10083,10083,55_Recombination events.csv,7968,10000,"['12', '40']",1000,0.0002,0.02,0.1,5000,50,7969,9998,7969-9998,"['40', '12']","['16', '39']","['15', '47', '25', '19']",1,2,3,99.9,,,,,✅ Complete (2/2),58.98,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7968-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.7,0,1,1,0,1,❌ None
528,155,156,4,49.74949899799599,55,9511,2,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,8,8,13,51,5,43,61.5%,15.7%,✅ Equal,64,16,48,55_Recombination events.csv|9511,9511,55_Recombination events.csv,8994,10000,"['1', '11', '19', '2', '20', '25', '32', '34', '47', '5']",1000,0.0002,0.02,0.1,5000,50,8988,9999,8988-9999,"['8', '26', '15', '21', '9']",['33'],"['47', '5', '34', '25', '19', '20', '11', '2', '32', '1']",,,,,1006,251.5,25,,,5,,,,10,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,2,2,,,,,2,8994-10000,,,0,0,55_Recombination events.csv,Major_Exact_Match,"['47', '5', '34', '25', '19', '20', '11', '2', '32', '1']","Start_Start, End_End",2,3.5,7,,,0,99.3,0,4,1,0,2,❌ None
544,171,172,5,40.030060120240485,55,7679,12,✅ Complete Match (1/1),Step 2: Best Match,8,8,13,51,5,43,61.5%,15.7%,✅ Equal,64,16,48,55_Recombination events.csv|7679,7679,55_Recombination events.csv,2853,10000,"['1', '10', '11', '12', '15', '18', '19', '2', '20', '21', '23', '25', '26', '29', '32', '33', '34', '37', '40', '47', '49', '5', '8', '9']",1000,0.0002,0.02,0.1,5000,50,2670,9982,2670-9982,['1'],['2'],['34'],183,18,201,99.7,,,,,🎯 Perfect (1/1),54.94,4.2,1/1,100,24,1,1/1,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,12,2853-10000,99.7%,100.0%,0,99.7,,,,,,,,,,0,79.9,0,1,3,0,12,❌ None
546,173,174,6,38.02605210420842,55,8649,8,❌ Poor (1/4),Step 2: Best Match,8,8,13,51,5,43,61.5%,15.7%,✅ Equal,64,16,48,55_Recombination events.csv|8649,8649,55_Recombination events.csv,3144,4611,"['12', '13', '14', '16', '17', '18', '22', '24', '27', '28', '3', '30', '31', '35', '36', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '48', '50', '6', '7']",1000,0.0002,0.02,0.1,5000,50,2960,4668,2960-4668,"['18', '23', '10', '37']","['48', '22', '27', '41', '30', '46', '35', '13', '44', '28', '17', '38', '39', '43', '7', '42', '45', '6', '50', '4', '16', '24', '14', '31', '3', '36']","['15', '26', '32', '34', '49', '25', '1', '5', '19', '20', '29', '40', '8', '47', '12', '11', '2', '21', '9']",184,57,241,100,,,,,❌ Poor (1/4),32.5,3.1,1/4,25,29,4,1/4,50,100,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,8,3144-4611,100.0%,25.0%,0,100,,,,,,,,,,0,75.9,0,1,8,0,8,❌ None
549,176,177,7,28.60721442885772,55,4218,11,✅ Complete Match (1/1),Step 2: Best Match,8,8,13,51,5,43,61.5%,15.7%,✅ Equal,64,16,48,55_Recombination events.csv|4218,4218,55_Recombination events.csv,2319,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,2716,9968,2716-9968,"['47', '25']",['34'],['1'],397,32,429,94.4,,,,,✅ Complete (2/2),53.88,4,2/2,100,50,2,2/2,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,11,2319-10000,94.4%,100.0%,0,94.4,,,,,,,,,,0,57.1,0,1,3,0,11,❌ None
556,183,184,8,16.666666666666664,55,10056,7,Case_F_Start_Start,Step 1: Approximate,8,8,13,51,5,43,61.5%,15.7%,✅ Equal,64,16,48,55_Recombination events.csv|10056,10056,55_Recombination events.csv,6894,10000,"['19', '25', '47']",1000,0.0002,0.02,0.1,5000,50,6897,8987,6897-8987,"['47', '25', '19']",['11'],"['8', '15']",3,1013,1016,67.28911783644558,3106,776.5,25,Exact Recombinant Match,,26.45782356728912,,,,,,,30,,,,,,,,,,,,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,7,6894-10000,67.3%,33.3%,0,67.28911783644558,,,,,,,,,,33.33333333333333,0,0,1,8,0,7,❌ None
415,41,42,1,99.79939819458374,56,9629,4,Standard_Match,Step 1: Approximate,7,7,8,37,1,30,87.5%,18.9%,✅ Equal,45,14,31,56_Recombination events.csv|9629,9629,56_Recombination events.csv,4563,5709,['42'],1000,0.0002,0.02,0.1,5000,50,4566,5713,4566-5713,['42'],"['40', '34', '14']",['44'],3,4,7,99.73821989528795,1146,286.5,25,Exact Recombinant Match,,58.94764397905759,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,4563-5709,99.7%,100.0%,0,99.73821989528795,,,,,,,,,,100,99.3,0,1,7,0,4,❌ None
