,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
71,72,2,99.49238578680203,33,2492,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,8,0,4,100.0%,50.0%,✅ Equal,12,8,4,33_Recombination events.csv|2492,2492,33_Recombination events.csv,2685,10000,['24'],1000,0.0001,0.005,0.1,5000,50,2686,9976,2686-9976,['24'],"['30', '37']",['8'],1,24,25,99.7,,,,,🎯 Perfect (1/1),56.94,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2685-10000,99.7%,100.0%,0,99.7,,,,,,,,,,100,97.5,0,1,2,0,2,❌ None
72,73,1,99.44444444444444,34,2575,2,✅ Complete Match (1/1),Step 2: Best Match,4,3,4,5,0,2,100.0%,60.0%,❌ Diff: RDP=4 vs Santa=3,9,7,2,34_Recombination events.csv|2575,2575,34_Recombination events.csv,8772,10000,['5'],1000,0.0001,0.005,0.1,5000,50,8780,9987,8780-9987,['5'],['31'],['14'],8,13,21,98.3,,,,,🎯 Perfect (1/1),56.66,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8772-10000,98.3%,100.0%,0,98.3,,,,,,,,,,100,97.9,0,1,3,0,2,❌ None
73,74,2,99.39516129032259,77,2369,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,7,0,4,100.0%,42.9%,✅ Equal,10,6,4,77_Recombination events.csv|2369,2369,77_Recombination events.csv,963,1320,"['23', '35', '42']",1000,0.0001,0.005,0.1,5000,50,966,1337,966-1337,"['23', '35', '42']","['15', '29', '11', '48', '10', '37', '25', '1', '43', '27', '50', '9', '44']","['41', '2', '18', '3', '30', '16', '12', '39', '36', '32', '33', '38', '47', '26', '14', '45', '6', '34', '22', '28', '5']",3,17,20,99.2,,,,,✅ Complete (3/3),56.84,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,963-1320,99.2%,100.0%,0,99.2,,,,,,,,,,100,98,0,1,3,0,3,❌ None
74,75,2,99.39393939393939,34,2554,1,Standard_Match,Step 1: Approximate,4,3,4,5,0,2,100.0%,60.0%,❌ Diff: RDP=4 vs Santa=3,9,7,2,34_Recombination events.csv|2554,2554,34_Recombination events.csv,3234,7113,['34'],1000,0.0001,0.005,0.1,5000,50,3237,7132,3237-7132,['34'],"['13', '3', '42', '47']","['36', '4']",3,19,22,99.92266047950503,3879,969.8,25,Exact Recombinant Match,,56.984532095901,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3234-7113,99.9%,100.0%,0,99.92266047950503,,,,,,,,,,100,97.8,0,1,7,0,1,❌ None
75,76,2,99.3460764587525,82,2431,2,Standard_Match,Step 1: Approximate,4,4,6,6,2,2,66.7%,66.7%,✅ Equal,12,8,4,82_Recombination events.csv|2431,2431,82_Recombination events.csv,2955,7107,['43'],1000,0.0001,0.005,0.1,5000,50,2946,7117,2946-7117,['43'],"['15', '11', '12', '2', '18', '13', '8', '25', '35', '33', '46', '26', '16', '9']","['23', '48', '42', '34', '22', '17', '30', '27']",9,10,19,100,4152,1038,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2955-7107,100.0%,100.0%,0,100,,,,,,,,,,100,98.1,0,1,7,0,2,❌ None
76,77,3,99.34010152284264,33,2478,3,Standard_Match,Step 1: Approximate,4,4,4,8,0,4,100.0%,50.0%,✅ Equal,12,8,4,33_Recombination events.csv|2478,2478,33_Recombination events.csv,1815,6717,['42'],1000,0.0001,0.005,0.1,5000,50,1837,6711,1837-6711,['42'],['46'],"['20', '2', '6', '28']",22,6,28,99.42880456956344,4902,1225.5,25,Exact Recombinant Match,,56.88576091391269,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1815-6717,99.4%,100.0%,0,99.42880456956344,,,,,,,,,,100,97.2,0,1,7,0,3,❌ None
77,78,4,99.19678714859438,7,2482,2,Standard_Match,Step 1: Approximate,5,5,7,7,2,2,71.4%,71.4%,✅ Equal,14,10,4,7_Recombination events.csv|2482,2482,7_Recombination events.csv,8691,10000,['5'],1000,0.0001,0.005,0.1,5000,50,8689,9982,8689-9982,['5'],['12'],"['10', '3', '28']",2,18,20,98.62490450725745,1309,327.2,25,Exact Recombinant Match,,56.72498090145149,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8691-10000,98.6%,100.0%,0,98.62490450725745,,,,,,,,,,100,98,0,1,7,0,2,❌ None
78,79,2,98.99598393574297,88,2514,4,⭐ Excellent Match (1/1),Step 2: Best Match,5,4,6,12,1,8,83.3%,33.3%,❌ Diff: RDP=5 vs Santa=4,18,9,9,88_Recombination events.csv|2514,2514,88_Recombination events.csv,1449,7236,['2'],1000,0.0001,0.005,0.1,5000,50,1451,7258,1451-7258,['2'],['13'],"['15', '3', '47', '44']",2,22,24,100,,,,,🎯 Perfect (1/1),57,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1449-7236,100.0%,100.0%,0,100,,,,,,,,,,100,97.6,0,1,2,0,4,❌ None
79,80,2,98.84653961885658,26,2461,2,✅ Complete Match (1/1),Step 2: Best Match,6,6,8,13,2,7,75.0%,46.2%,✅ Equal,21,12,9,26_Recombination events.csv|2461,2461,26_Recombination events.csv,1605,10000,"['19', '7']",1000,0.0001,0.005,0.1,5000,50,1606,9975,1606-9975,"['19', '7']",['44'],['5'],1,25,26,99.7,,,,,✅ Complete (2/2),56.94,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1605-10000,99.7%,100.0%,0,99.7,,,,,,,,,,100,97.4,0,1,3,0,2,❌ None
80,81,4,98.68020304568529,33,2472,4,Standard_Match,Step 1: Approximate,4,4,4,8,0,4,100.0%,50.0%,✅ Equal,12,8,4,33_Recombination events.csv|2472,2472,33_Recombination events.csv,5364,6984,['1'],1000,0.0001,0.005,0.1,5000,50,5357,6950,5357-6950,['1'],['27'],"['15', '13', '14']",7,34,41,97.90123456790123,1620,405,25,Exact Recombinant Match,,56.58024691358025,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,5364-6984,97.9%,100.0%,0,97.90123456790123,,,,,,,,,,100,95.9,0,1,7,0,4,❌ None
81,82,3,98.44533600802407,56,2450,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8,56_Recombination events.csv|2450,2450,56_Recombination events.csv,8214,10000,"['47', '49']",1000,0.0001,0.005,0.1,5000,50,8230,9982,8230-9982,"['47', '49']","['39', '24', '3', '17', '35']",['37'],16,18,34,98.1,,,,,✅ Complete (2/2),56.620000000000005,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,8214-10000,98.1%,100.0%,0,98.1,,,,,,,,,,100,96.6,0,1,3,0,3,❌ None
82,83,2,98.3433734939759,12,2470,2,Standard_Match,Step 1: Approximate,3,3,3,6,0,3,100.0%,50.0%,✅ Equal,9,6,3,12_Recombination events.csv|2470,2470,12_Recombination events.csv,3372,5067,['17'],1000,0.0001,0.005,0.1,5000,50,3376,5034,3376-5034,['17'],"['45', '34', '22', '25', '35']",['1'],4,33,37,97.81710914454277,1695,423.8,25,Exact Recombinant Match,,56.56342182890856,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3372-5067,97.8%,100.0%,0,97.81710914454277,,,,,,,,,,100,96.3,0,1,7,0,2,❌ None
83,84,3,98.1425702811245,96,2101,4,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,15,0,11,100.0%,26.7%,✅ Equal,19,8,11,96_Recombination events.csv|2101,2101,96_Recombination events.csv,3369,10000,['44'],1000,0.0001,0.005,0.1,5000,50,3368,9960,3368-9960,['44'],"['48', '14', '42', '10', '36', '6', '37', '17', '28', '30', '46', '16']","['41', '2', '18', '3', '40', '50', '8', '23', '12', '39', '21', '33', '15', '29', '11', '24', '38', '47', '19', '45', '34', '7', '5']",1,40,41,99.4,,,,,🎯 Perfect (1/1),56.88,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3369-10000,99.4%,100.0%,0,99.4,,,,,,,,,,100,95.9,0,1,3,0,4,❌ None
84,85,3,98.0421686746988,69,2451,3,Standard_Match,Step 1: Approximate,4,4,4,9,0,5,100.0%,44.4%,✅ Equal,13,8,5,69_Recombination events.csv|2451,2451,69_Recombination events.csv,3846,10000,"['24', '5']",1000,0.0001,0.005,0.1,5000,50,3815,9988,3815-9988,"['24', '5']","['36', '34', '7']","['41', '47', '25', '1', '43', '27', '8', '44']",31,12,43,99.80500487487812,3846,961.5,25,Exact Recombinant Match,,56.961000974975626,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3846-10000,99.8%,100.0%,0,99.80500487487812,,,,,,,,,,100,95.7,0,1,7,0,3,❌ None
85,86,3,97.64056224899599,12,2460,3,Standard_Match,Step 1: Approximate,3,3,3,6,0,3,100.0%,50.0%,✅ Equal,9,6,3,12_Recombination events.csv|2460,2460,12_Recombination events.csv,2832,3318,['28'],1000,0.0001,0.005,0.1,5000,50,2783,3320,2783-3320,['28'],"['29', '13']","['48', '12', '24', '6', '37', '7', '40', '32', '27']",49,2,51,100,486,121.5,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2832-3318,100.0%,100.0%,0,100,,,,,,,,,,100,94.9,0,1,7,0,3,❌ None
86,87,1,97.48490945674044,48,2483,3,Standard_Match,Step 1: Approximate,5,5,6,12,1,7,83.3%,41.7%,✅ Equal,18,10,8,48_Recombination events.csv|2483,2483,48_Recombination events.csv,4758,10000,['40'],1000,0.0001,0.005,0.1,5000,50,4783,9969,4783-9969,['40'],['18'],"['34', '21', '7', '35', '27']",25,31,56,98.93170545593286,4758,1189.5,25,Exact Recombinant Match,,56.78634109118657,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4758-10000,98.9%,100.0%,0,98.93170545593286,,,,,,,,,,100,94.4,0,1,7,0,3,❌ None
87,88,1,95.23809523809524,4,2478,3,✅ Complete Match (1/1),Step 2: Best Match,5,4,5,6,0,2,100.0%,66.7%,❌ Diff: RDP=5 vs Santa=4,11,9,2,4_Recombination events.csv|2478,2478,4_Recombination events.csv,1062,6531,"['23', '3', '34', '40', '8', '9']",1000,0.0001,0.005,0.1,5000,50,974,6512,974-6512,"['23', '34', '3', '8', '40', '9']","['36', '32']","['24', '7', '25']",88,19,107,99.7,,,,,✅ Complete (6/6),56.94,100,6/6,100,6,6,6/6,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1062-6531,99.7%,100.0%,0,99.7,,,,,,,,,,100,89.3,0,1,3,0,3,❌ None
88,89,1,94.59459459459458,10,2452,2,Standard_Match,Step 1: Approximate,2,2,2,12,0,10,100.0%,16.7%,✅ Equal,14,4,10,10_Recombination events.csv|2452,2452,10_Recombination events.csv,3351,8598,['2'],1000,0.0001,0.005,0.1,5000,50,3294,8650,3294-8650,['2'],['15'],"['41', '14', '45', '10', '13', '21', '49', '22', '37', '19', '17', '5', '32', '33', '16', '9', '44']",57,52,109,100,4753,1188.2,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3351-8598,100.0%,100.0%,0,100,,,,,,,,,,100,89.1,0,1,7,0,2,❌ None
89,90,2,94.42755825734548,4,2523,1,Standard_Match,Step 1: Approximate,5,4,5,6,0,2,100.0%,66.7%,❌ Diff: RDP=5 vs Santa=4,11,9,2,4_Recombination events.csv|2523,2523,4_Recombination events.csv,4881,10000,['26'],1000,0.0001,0.005,0.1,5000,50,4875,9883,4875-9883,['26'],['19'],['4'],6,117,123,97.7143973432311,4881,1220.2,25,Exact Recombinant Match,,54.54287946864622,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4881-10000,97.7%,100.0%,0,97.7143973432311,,,,,,,,,,100,87.7,0,1,7,0,1,❌ None
90,91,1,94.3711967545639,8,2213,3,Standard_Match,Step 1: Approximate,4,4,4,10,0,6,100.0%,40.0%,✅ Equal,14,8,6,8_Recombination events.csv|2213,2213,8_Recombination events.csv,2079,10000,['32'],1000,0.0001,0.005,0.1,5000,50,2107,9903,2107-9903,['32'],"['15', '29', '2', '18', '34', '47', '17']","['41', '48', '24', '36', '49', '37', '8']",28,97,125,98.42191642469386,2079,519.8,25,Exact Recombinant Match,,56.684383284938775,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2079-10000,98.4%,100.0%,0,98.42191642469386,,,,,,,,,,100,87.5,0,1,7,0,3,❌ None
91,92,2,94.18551388491268,44,1766,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,6,0,2,100.0%,66.7%,✅ Equal,10,8,2,44_Recombination events.csv|1766,1766,44_Recombination events.csv,888,1194,"['1', '10', '11', '12', '13', '16', '17', '18', '19', '2', '20', '22', '24', '25', '26', '27', '29', '30', '31', '32', '33', '34', '35', '36', '38', '39', '41', '43', '44', '46', '47', '48', '49', '5', '50', '9']",1000,0.0001,0.005,0.1,5000,50,886,1192,886-1192,"['41', '2', '18', '20', '1', '31', '30', '27', '16', '50', '12', '39', '36', '25', '35', '32', '33', '44', '29', '48', '11', '24', '13', '47', '19', '43', '26', '9', '10', '34', '49', '22', '17', '5', '46']","['7', '45', '37']","['23', '15', '14', '42', '6', '3', '8', '28', '40', '4']",2,2,4,99.3,,,,,✅ Complete (35/35),58.86,97.2,35/35,100,36,35,35/35,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,888-1194,99.3%,100.0%,0,99.3,,,,,,,,,,88.57142857142857,99.6,0,1,3,0,3,❌ None
92,93,5,92.35513482501435,7,2193,6,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,7,7,2,2,71.4%,71.4%,✅ Equal,14,10,4,7_Recombination events.csv|2193,2193,7_Recombination events.csv,4497,10000,"['11', '12', '13', '17', '20', '22', '23', '24', '26', '27', '29', '30', '31', '35', '36', '37', '39', '41', '42', '43', '45', '46', '47', '48', '49', '5', '50', '6', '7', '9']",1000,0.0001,0.005,0.1,5000,50,4506,9995,4506-9995,"['41', '37', '20', '31', '30', '27', '50', '23', '12', '39', '36', '35', '29', '48', '11', '24', '13', '47', '43', '26', '9', '42', '45', '6', '22', '7', '17', '46']","['15', '10', '3', '28', '5', '4']","['14', '2', '18', '21', '34', '38', '19', '32', '1', '33', '16', '8', '44']",9,5,14,99.7,,,,,✅ Complete (28/28),58.94,93.3,28/28,100,30,28,28/28,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,4497-10000,99.7%,100.0%,0,99.7,,,,,,,,,,85.71428571428571,98.6,0,1,2,0,6,❌ None
93,94,2,92.08491107286288,52,2168,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,6,0,2,100.0%,66.7%,✅ Equal,10,8,2,52_Recombination events.csv|2168,2168,52_Recombination events.csv,7551,10000,"['1', '11', '28', '31', '35', '43', '9']",1000,0.0001,0.005,0.1,5000,50,7552,9993,7552-9993,"['11', '35', '28', '43', '9']","['41', '2', '18', '3', '37', '20', '27', '16', '8', '50', '23', '12', '39', '36', '25', '32', '33', '4', '44', '29', '15', '24', '47', '19', '26', '14', '42', '45', '10', '6', '34', '49', '22', '7', '17', '5', '46']","['30', '38']",1,7,8,99.7,,,,,✅ Complete (5/5),58.94,71.4,5/5,100,7,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7551-10000,99.7%,100.0%,0,99.7,,,,,,,,,,80,99.2,0,1,2,0,2,❌ None
94,95,2,91.49799196787149,64,2367,6,✅ Complete Match (1/1),Step 2: Best Match,5,5,7,8,2,3,71.4%,62.5%,✅ Equal,15,10,5,64_Recombination events.csv|2367,2367,64_Recombination events.csv,6831,7641,"['1', '11', '12', '14', '16', '21', '22', '23', '26', '3', '31', '33', '35', '38', '4', '41', '42', '45', '46', '47', '48', '49', '6', '8', '9']",1000,0.0001,0.005,0.1,5000,50,6830,7654,6830-7654,"['41', '3', '31', '1', '16', '8', '23', '12', '21', '35', '33', '4', '48', '11', '38', '47', '26', '9', '14', '42', '45', '6', '49', '22', '46']","['24', '18', '13', '20', '25', '5', '40', '30', '27', '44']","['15', '29', '39', '10', '2', '36', '34', '37', '19', '17', '28', '32', '50']",1,13,14,100,,,,,✅ Complete (25/25),57,100,25/25,100,25,25,25/25,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,6831-7641,100.0%,100.0%,0,100,,,,,,,,,,84,98.6,0,1,3,0,6,❌ None
95,96,3,91.4356509426932,82,2179,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,6,6,2,2,66.7%,66.7%,✅ Equal,12,8,4,82_Recombination events.csv|2179,2179,82_Recombination events.csv,2568,3576,"['1', '10', '14', '17', '19', '21', '22', '23', '24', '27', '3', '30', '31', '32', '34', '36', '37', '39', '4', '40', '41', '42', '43', '44', '45', '48', '49', '50', '6']",1000,0.0001,0.005,0.1,5000,50,2596,3577,2596-3577,"['41', '3', '37', '40', '31', '1', '30', '27', '50', '23', '39', '36', '21', '32', '4', '48', '24', '19', '14', '42', '45', '10', '6', '34', '49', '22', '17']","['29', '38', '47', '7', '28']","['15', '11', '12', '2', '18', '13', '8', '20', '25', '35', '5', '33', '46', '26', '16', '9']",28,1,29,97.2,,,,,✅ Complete (27/27),56.44,93.1,27/27,100,29,27,27/27,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2568-3576,97.2%,100.0%,0,97.2,,,,,,,,,,85.18518518518519,97.1,0,1,3,0,3,❌ None
96,97,2,89.94984954864594,99,2432,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,5,0,3,100.0%,40.0%,✅ Equal,7,4,3,99_Recombination events.csv|2432,2432,99_Recombination events.csv,4380,10000,"['14', '16', '17', '20', '22', '26', '3', '30', '31', '32', '37', '40', '41', '42', '44', '46', '48', '49', '5', '6', '7']",1000,0.0001,0.005,0.1,5000,50,4378,9998,4378-9998,"['41', '3', '37', '20', '40', '31', '30', '16', '32', '44', '48', '26', '14', '42', '6', '49', '22', '7', '5', '46']","['11', '39', '24', '2', '34', '17', '28', '9']","['23', '29', '21', '47', '8']",2,2,4,100,,,,,✅ Complete (20/20),59,95.2,20/20,100,21,20,20/20,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4380-10000,100.0%,100.0%,0,100,,,,,,,,,,80,99.6,0,1,1,0,1,❌ None
97,98,1,89.47368421052632,51,2126,3,⭐ Excellent Match (1/1),Step 2: Best Match,4,3,4,10,0,7,100.0%,30.0%,❌ Diff: RDP=4 vs Santa=3,14,7,7,51_Recombination events.csv|2126,2126,51_Recombination events.csv,5229,10000,"['13', '14', '15', '16', '17', '19', '20', '26', '34', '35', '40', '41', '44', '46', '48', '49', '7', '8', '9']",1000,0.0001,0.005,0.1,5000,50,5230,9990,5230-9990,"['41', '20', '40', '16', '8', '35', '44', '15', '48', '13', '19', '26', '9', '14', '34', '49', '7', '17', '46']","['11', '42', '10', '2', '6', '18', '3', '24', '22', '36', '47', '31', '33', '50', '4']","['23', '29', '12', '39', '45', '38', '37', '25', '28', '5', '32', '1', '43', '27']",1,10,11,99.8,,,,,✅ Complete (19/19),58.96,100,19/19,100,19,19,19/19,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,5229-10000,99.8%,100.0%,0,99.8,,,,,,,,,,78.94736842105263,98.9,0,1,2,0,3,❌ None
98,99,1,88.7396694214876,11,2445,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,9,0,6,100.0%,33.3%,✅ Equal,12,6,6,11_Recombination events.csv|2445,2445,11_Recombination events.csv,2511,10000,['28'],1000,0.0001,0.005,0.1,5000,50,2580,9819,2580-9819,['28'],"['13', '12']",['27'],69,181,250,96.7,,,,,🎯 Perfect (1/1),54.34,100,1/1,100,1,1,1/1,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2511-10000,96.7%,100.0%,0,96.7,,,,,,,,,,100,75,0,1,3,0,3,❌ None
99,100,1,87.5,86,2333,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,3,0,1,100.0%,66.7%,✅ Equal,5,4,1,86_Recombination events.csv|2333,2333,86_Recombination events.csv,1956,7824,"['11', '22', '24', '25', '3', '48']",1000,0.0001,0.005,0.1,5000,50,1961,7838,1961-7838,"['48', '11', '24', '3', '22', '25']","['33', '28', '32', '26']","['41', '2', '18', '37', '20', '40', '1', '31', '27', '16', '8', '50', '23', '12', '36', '21', '35', '4', '44', '29', '13', '38', '47', '9', '14', '45', '10', '7', '17', '5', '46']",5,14,19,99.9,,,,,✅ Complete (6/6),56.980000000000004,100,6/6,100,6,6,6/6,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1956-7824,99.9%,100.0%,0,99.9,,,,,,,,,,50,98.1,0,1,2,0,1,❌ None
100,101,2,87.47219413549038,54,1858,4,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,6,0,2,100.0%,66.7%,✅ Equal,10,8,2,54_Recombination events.csv|1858,1858,54_Recombination events.csv,6087,6936,"['11', '18', '19', '2', '22', '23', '26', '27', '29', '31', '32', '41', '42', '44', '49', '7']",1000,0.0001,0.005,0.1,5000,50,6130,6918,6130-6918,"['23', '27', '29', '41', '42', '2', '18', '49', '22', '19', '7', '32', '31', '26', '44']","['15', '48', '11', '12', '45', '24', '36', '13', '21', '38', '37', '20', '25', '28', '5']","['50', '39', '10', '34', '3', '33', '43', '47', '17', '35', '40', '30', '46', '16', '9']",43,18,61,92.8,,,,,✅ Complete (15/15),55.56,93.8,15/15,100,16,15,15/15,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,6087-6936,92.8%,100.0%,0,92.8,,,,,,,,,,80,93.9,0,1,3,0,4,❌ None
101,102,1,86.44789579158318,15,2183,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8,15_Recombination events.csv|2183,2183,15_Recombination events.csv,9588,10000,"['1', '11', '14', '15', '19', '22', '23', '27', '28', '33', '4', '41', '46', '47', '48', '5', '6', '7', '9']",1000,0.0001,0.005,0.1,5000,50,9597,9986,9597-9986,"['7', '27', '4', '47']","['17', '38', '32']","['41', '2', '18', '3', '37', '20', '40', '1', '31', '30', '16', '8', '50', '23', '12', '39', '36', '21', '25', '35', '33', '44', '29', '15', '11', '48', '24', '13', '19', '43', '26', '14', '42', '45', '10', '6', '34', '49', '22', '5']",9,14,23,94.4,,,,,✅ Complete (4/4),55.88,21.1,4/4,100,19,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,9588-10000,94.4%,100.0%,0,94.4,,,,,,,,,,50,97.7,0,1,3,0,3,❌ None
102,103,3,86.36363636363637,26,2109,6,✅ Complete Match (1/1),Step 2: Best Match,6,6,8,13,2,7,75.0%,46.2%,✅ Equal,21,12,9,26_Recombination events.csv|2109,2109,26_Recombination events.csv,9738,9900,"['1', '10', '12', '16', '17', '19', '2', '21', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '35', '36', '39', '40', '41', '44', '45', '47', '49', '5', '6', '7', '9']",1000,0.0001,0.005,0.1,5000,50,9737,9902,9737-9902,"['12', '45', '10', '24', '6', '36', '17', '1', '27', '16', '44']","['23', '15', '29', '11', '14', '48', '39', '18', '34', '47', '8', '25', '28', '40', '31', '33', '46', '9']","['42', '13', '3', '38', '22', '37', '20', '43', '50', '4']",1,2,3,100,,,,,✅ Complete (11/11),59,34.4,11/11,100,32,11,11/11,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,9738-9900,100.0%,100.0%,0,100,,,,,,,,,,72.72727272727273,99.7,0,1,3,0,6,❌ None
103,104,2,85.71428571428572,65,2389,3,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,6,11,2,7,66.7%,36.4%,✅ Equal,17,8,9,65_Recombination events.csv|2389,2389,65_Recombination events.csv,3825,7992,"['1', '20', '29', '32', '41', '45', '9']",1000,0.0001,0.005,0.1,5000,50,3829,7993,3829-7993,"['29', '41', '45', '20', '32', '1', '9']","['33', '5', '8']","['14', '18', '13', '40', '26', '44']",4,1,5,99.9,,,,,✅ Complete (7/7),58.980000000000004,100,7/7,100,7,7,7/7,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3825-7992,99.9%,100.0%,0,99.9,,,,,,,,,,71.42857142857143,99.5,0,1,1,0,3,❌ None
104,105,3,85.66408491107288,64,2496,3,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,7,8,2,3,71.4%,62.5%,✅ Equal,15,10,5,64_Recombination events.csv|2496,2496,64_Recombination events.csv,3453,8580,"['10', '15', '19', '32', '36', '39', '50']",1000,0.0001,0.005,0.1,5000,50,3452,8584,3452-8584,"['15', '39', '10', '36', '19', '32', '50']","['18', '13']","['29', '34', '2']",1,4,5,100,,,,,✅ Complete (7/7),59,100,7/7,100,7,7,7/7,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3453-8580,100.0%,100.0%,0,100,,,,,,,,,,71.42857142857143,99.5,0,1,1,0,3,❌ None
