,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
137,138,139,3,79.6987951807229,32,2385,2,✅ Complete Match (1/1),Step 2: Best Match,7,6,7,12,0,6,100.0%,50.0%,❌ Diff: RDP=7 vs Santa=6,19,13,6,32_Recombination events.csv|2385,2385,32_Recombination events.csv,696,10000,"['16', '19', '29', '49', '6']",1000,0.0002,0.005,0.1,5000,50,700,9994,700-9994,"['29', '16', '49', '19', '6']","['22', '46', '39', '20', '26', '37', '27', '12']","['8', '17']",4,6,10,99.9,,,,,✅ Complete (5/5),58.98,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,696-10000,99.9%,100.0%,0,99.9,,,,,,,,,,60,99,0,1,3,0,2,❌ None
160,161,162,4,63.55421686746988,32,2375,5,✅ Complete Match (1/1),Step 2: Best Match,7,6,7,12,0,6,100.0%,50.0%,❌ Diff: RDP=7 vs Santa=6,19,13,6,32_Recombination events.csv|2375,2375,32_Recombination events.csv,8538,10000,"['32', '33', '42']",1000,0.0002,0.005,0.1,5000,50,8478,9994,8478-9994,"['33', '32', '42']","['40', '44', '18']",['24'],60,6,66,99.6,,,,,✅ Complete (3/3),56.92,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,8538-10000,99.6%,100.0%,0,99.6,,,,,,,,,,33.33333333333333,93.4,0,1,3,0,5,❌ None
186,188,189,5,50,32,2350,1,⭐ Excellent Match (1/1),Step 2: Best Match,7,6,7,12,0,6,100.0%,50.0%,❌ Diff: RDP=7 vs Santa=6,19,13,6,32_Recombination events.csv|2350,2350,32_Recombination events.csv,9126,10000,"['34', '4']",1000,0.0002,0.005,0.1,5000,50,9126,9996,9126-9996,"['4', '34']","['47', '11', '41', '28', '50']","['2', '36', '23', '38', '21']",0,4,4,99.5,,,,,✅ Complete (2/2),58.900000000000006,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,9126-10000,99.5%,100.0%,0,99.5,,,,,,,,,,0,99.6,0,1,2,0,1,❌ None
223,225,226,6,33.33333333333333,32,2304,6,Case_E_Start_End,Step 1: Approximate,7,6,7,12,0,6,100.0%,50.0%,❌ Diff: RDP=7 vs Santa=6,19,13,6,32_Recombination events.csv|2304,2304,32_Recombination events.csv,5202,10000,"['16', '17', '19', '29', '30', '35', '48', '49', '5', '6', '7', '8']",1000,0.0002,0.005,0.1,5000,50,22,5366,22-5366,"['29', '30', '16', '49', '8', '35', '7', '5', '48', '19', '17', '6']","['40', '44', '18']","['22', '46', '20', '39', '26', '37', '27', '12']",5180,4634,9814,3.418090871196332,4798,1199.5,25,Exact Recombinant Match,,23.683618174239264,,,,,,,30,,,,,,,,,,,,66.66666666666666,,,,,,,,,,,,,,,,,,,,,,6,5202-10000,3.4%,66.7%,0,3.418090871196332,,,,,,,,,,66.66666666666666,0,0,1,8,0,6,❌ None
62,63,64,1,99.89949748743716,34,2214,4,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,5,14,2,11,60.0%,21.4%,✅ Equal,19,6,13,34_Recombination events.csv|2214,2214,34_Recombination events.csv,3498,7017,"['1', '11', '21', '23', '37', '40', '47', '49', '50']",1000,0.0002,0.005,0.1,5000,50,3496,7022,3496-7022,"['47', '37', '49', '21', '50']","['4', '25', '31', '46', '41', '35', '33', '27', '42', '38', '15', '19', '22', '2', '36', '14', '8', '43', '26', '18', '45', '3', '17']",['5'],2,5,7,100,,,,,✅ Complete (5/5),59,55.6,5/5,100,9,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3498-7017,100.0%,100.0%,0,100,,,,,,,,,,80,99.3,0,1,1,0,4,❌ None
132,133,134,2,81.25,34,2486,3,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,5,14,2,11,60.0%,21.4%,✅ Equal,19,6,13,34_Recombination events.csv|2486,2486,34_Recombination events.csv,1191,8646,"['1', '11', '23', '40']",1000,0.0002,0.005,0.1,5000,50,1190,8650,1190-8650,"['40', '23', '11', '1']","['24', '29', '30', '16', '34', '39', '48']","['37', '50', '49', '47']",1,4,5,100,,,,,✅ Complete (4/4),59,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1191-8646,100.0%,100.0%,0,100,,,,,,,,,,50,99.5,0,1,1,0,3,❌ None
229,231,232,3,0,34,2439,5,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,3,3,5,14,2,11,60.0%,21.4%,✅ Equal,19,6,13,34_Recombination events.csv|2439,2439,34_Recombination events.csv,5826,10000,"['1', '11', '23', '40']",1000,0.0002,0.005,0.1,5000,50,686,9998,686-9998,"['37', '50', '49', '47']","['40', '23', '11', '1']","['38', '18', '2', '31', '45', '36', '14', '8', '33', '43', '41', '35', '15', '26', '42', '17']",,,,,4174,1043.5,25,,,5,,,,4,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,5,5,,,,,5,5826-10000,,,0,0,34_Recombination events.csv,Minor_Exact_Match,"['40', '23', '11', '1']","End_Start, End_End",2,344,688,,,0,0,0,4,1,0,5,❌ None
14,14,15,1,100,35,2414,1,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,35_Recombination events.csv|2414,2414,35_Recombination events.csv,3345,10000,['42'],1000,0.0002,0.005,0.1,5000,50,3346,9998,3346-9998,['42'],"['45', '34', '10', '31']","['40', '23', '50']",1,2,3,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3345-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,1,0,1,❌ None
134,135,136,2,80,35,2415,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,35_Recombination events.csv|2415,2415,35_Recombination events.csv,1941,2712,"['3', '33', '36', '6', '9']",1000,0.0002,0.005,0.1,5000,50,1942,2710,1942-2710,"['3', '36', '33', '9', '6']","['40', '23', '50']","['18', '11', '14', '43', '41', '15', '1']",1,2,3,99.6,,,,,✅ Complete (5/5),58.92,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1941-2712,99.6%,100.0%,0,99.6,,,,,,,,,,60,99.7,0,1,2,0,2,❌ None
166,167,168,3,60.208402986738,35,2363,3,❌ Poor (4/9),Step 2: Best Match,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,35_Recombination events.csv|2363,2363,35_Recombination events.csv,4986,10000,"['23', '3', '33', '36', '40', '42', '50', '6', '9']",1000,0.0002,0.005,0.1,5000,50,4966,9999,4966-9999,"['16', '47', '37', '23', '26', '40', '21', '50', '42']","['24', '2', '39', '32', '12', '17']","['4', '30', '25', '38', '49', '8', '35', '7', '5', '48']",20,1,21,100,,,,,❌ Poor (4/9),40.32,28.6,4/9,44.4,9,9,4/9,70,100,,,,,,,,,,,44.4,,,,,,,,,,,,,,,,,,,,,,3,4986-10000,100.0%,44.4%,0,100,,,,,,,,,,22.22222222222222,97.9,0,1,8,0,3,❌ None
12,12,13,1,100,36,2334,1,⭐ Excellent Match (1/1),Step 2: Best Match,1,1,1,4,0,3,100.0%,25.0%,✅ Equal,5,2,3,36_Recombination events.csv|2334,2334,36_Recombination events.csv,5865,10000,"['11', '12', '13', '44', '5']",1000,0.0002,0.005,0.1,5000,50,5876,9998,5876-9998,"['13', '11', '5', '44', '12']","['24', '2', '8', '7', '40', '33', '9']","['16', '50', '35', '48', '42']",11,2,13,99.7,,,,,✅ Complete (5/5),56.94,100,5/5,100,5,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5865-10000,99.7%,100.0%,0,99.7,,,,,,,,,,20,98.7,0,1,2,0,1,❌ None
13,13,14,1,100,37,2456,2,Standard_Match,Step 1: Approximate,5,5,5,10,0,5,100.0%,50.0%,✅ Equal,15,10,5,37_Recombination events.csv|2456,2456,37_Recombination events.csv,1218,9573,['42'],1000,0.0002,0.005,0.1,5000,50,1218,9574,1218-9574,['42'],['36'],"['18', '49', '26', '48', '21', '9']",0,1,1,100,1645,411.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1218-9573,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,7,0,2,❌ None
54,55,56,2,99.94994994994994,37,2463,1,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,10,0,5,100.0%,50.0%,✅ Equal,15,10,5,37_Recombination events.csv|2463,2463,37_Recombination events.csv,351,8547,['1'],1000,0.0002,0.005,0.1,5000,50,350,8546,350-8546,['1'],['49'],['41'],1,1,2,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,351-8547,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,1,0,1,❌ None
91,92,93,3,98.59859859859858,37,2450,3,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,10,0,5,100.0%,50.0%,✅ Equal,15,10,5,37_Recombination events.csv|2450,2450,37_Recombination events.csv,6096,10000,['20'],1000,0.0002,0.005,0.1,5000,50,6100,9975,6100-9975,['20'],"['46', '29', '25']","['27', '41']",4,25,29,99.3,,,,,🎯 Perfect (1/1),56.86,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6096-10000,99.3%,100.0%,0,99.3,,,,,,,,,,100,97.1,0,1,2,0,3,❌ None
119,120,121,4,86.66666666666666,37,2270,4,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,10,0,5,100.0%,50.0%,✅ Equal,15,10,5,37_Recombination events.csv|2270,2270,37_Recombination events.csv,3249,10000,"['10', '12', '13', '15', '17', '2', '24', '28', '37', '4', '43', '44', '47', '7', '8']",1000,0.0002,0.005,0.1,5000,50,3250,10000,3250-10000,"['13', '4', '24', '2', '44', '47', '37', '10', '8', '43', '7', '15', '28', '12', '17']","['22', '5']","['14', '38']",1,0,1,100,,,,,✅ Complete (15/15),59,100,15/15,100,15,15,15/15,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3249-10000,100.0%,100.0%,0,100,,,,,,,,,,73.33333333333333,99.9,0,1,1,0,4,❌ None
157,158,159,5,66.41641641641641,37,2425,5,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,10,0,5,100.0%,50.0%,✅ Equal,15,10,5,37_Recombination events.csv|2425,2425,37_Recombination events.csv,3840,4632,"['19', '40', '6']",1000,0.0002,0.005,0.1,5000,50,3842,4636,3842-4636,"['40', '19', '6']","['11', '45', '3', '34', '39', '33']","['29', '25', '36', '46', '35']",2,4,6,99.7,,,,,✅ Complete (3/3),58.94,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3840-4632,99.7%,100.0%,0,99.7,,,,,,,,,,33.33333333333333,99.4,0,1,2,0,5,❌ None
105,106,107,2,92.36947791164658,38,2321,4,Cross Match (Case_S2_E1E),Step 6: Cross Matches,5,4,5,10,0,6,100.0%,40.0%,❌ Diff: RDP=5 vs Santa=4,15,9,6,38_Recombination events.csv|2321,2321,38_Recombination events.csv,8622,10000,['38'],1000,0.0002,0.005,0.1,5000,50,8470,9996,8470-9996,['38'] | ['38'],"['13', '16', '11', '37', '1', '23', '20', '26', '15', '19', '32', '6'] | ['22', '47', '31', '34', '41', '48', '40', '21', '28', '50', '12']","['25', '36', '8', '46', '39', '17'] | ['25', '36', '46', '8', '39', '17']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,5,4,,0,✅ Yes,✅ Yes,4,8622-10000,100.0%,100.0%,100,100,,,,,,,,,,100,84.4,5,3,4,100,4,✅ Start+End
106,107,108,1,92.36947791164658,38,2321,5,Standard_Match,Step 1: Approximate,5,4,5,10,0,6,100.0%,40.0%,❌ Diff: RDP=5 vs Santa=4,15,9,6,38_Recombination events.csv|2321,2321,38_Recombination events.csv,8622,10000,['38'],1000,0.0002,0.005,0.1,5000,50,8470,9996,8470-9996,['38'],"['13', '16', '11', '37', '1', '23', '20', '26', '15', '19', '32', '6']","['25', '36', '8', '46', '39', '17']",152,4,156,99.70972423802613,1378,344.5,25,Exact Recombinant Match,,54.94194484760523,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,8622-10000,99.7%,100.0%,0,99.70972423802613,,,,,,,,,,100,84.4,0,1,7,0,5,❌ None
130,131,132,3,82.22891566265059,38,2326,2,⭐ Excellent Match (1/1),Step 2: Best Match,5,4,5,10,0,6,100.0%,40.0%,❌ Diff: RDP=5 vs Santa=4,15,9,6,38_Recombination events.csv|2326,2326,38_Recombination events.csv,4236,10000,"['29', '3', '33', '35', '40', '45']",1000,0.0002,0.005,0.1,5000,50,4234,9976,4234-9976,"['29', '45', '3', '35', '40', '33']","['4', '13', '30', '2', '16', '11', '37', '1', '43', '23', '20', '19', '26', '15', '9', '42', '32', '6']","['22', '47', '31', '34', '41', '48', '21', '28', '50', '12']",2,24,26,99.6,,,,,✅ Complete (6/6),56.92,100,6/6,100,6,6,6/6,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4236-10000,99.6%,100.0%,0,99.6,,,,,,,,,,66.66666666666666,97.4,0,1,2,0,2,❌ None
139,140,141,4,77.77777777777777,38,2462,1,🎯 Perfect Match (1/1),Step 2: Best Match,5,4,5,10,0,6,100.0%,40.0%,❌ Diff: RDP=5 vs Santa=4,15,9,6,38_Recombination events.csv|2462,2462,38_Recombination events.csv,7332,10000,"['10', '14', '18', '24', '27', '44', '49', '5', '7']",1000,0.0002,0.005,0.1,5000,50,7332,9996,7332-9996,"['24', '18', '49', '10', '14', '7', '5', '44', '27']","['22', '31', '48', '21', '12']","['4', '13', '30', '2', '16', '11', '43', '23', '20', '19', '26', '15', '9', '42', '32', '6']",0,4,4,99.9,,,,,✅ Complete (9/9),58.98,100,9/9,100,9,9,9/9,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7332-10000,99.9%,100.0%,0,99.9,,,,,,,,,,55.55555555555556,99.6,0,1,1,0,1,❌ None
169,170,171,5,59.6987951807229,38,2475,3,⭐ Excellent Match (1/1),Step 2: Best Match,5,4,5,10,0,6,100.0%,40.0%,❌ Diff: RDP=5 vs Santa=4,15,9,6,38_Recombination events.csv|2475,2475,38_Recombination events.csv,978,7566,"['2', '30', '42', '43', '9']",1000,0.0002,0.005,0.1,5000,50,970,7568,970-7568,"['30', '2', '43', '9', '42']","['37', '1']",['4'],8,2,10,100,,,,,✅ Complete (5/5),59,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,978-7566,100.0%,100.0%,0,100,,,,,,,,,,20,99,0,1,2,0,3,❌ None
15,15,16,1,100,39,2484,2,Standard_Match,Step 1: Approximate,2,2,2,6,0,4,100.0%,33.3%,✅ Equal,8,4,4,39_Recombination events.csv|2484,2484,39_Recombination events.csv,174,10000,"['42', '6']",1000,0.0002,0.005,0.1,5000,50,180,9997,180-9997,"['42', '6']",['41'],['32'],6,3,9,99.90840626908202,174,43.5,25,Exact Recombinant Match,,58.9816812538164,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,174-10000,99.9%,100.0%,0,99.90840626908202,,,,,,,,,,100,99.1,0,1,7,0,2,❌ None
211,213,214,2,49.24318869828456,39,2443,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,6,0,4,100.0%,33.3%,✅ Equal,8,4,4,39_Recombination events.csv|2443,2443,39_Recombination events.csv,2304,5718,"['14', '15', '22']",1000,0.0002,0.005,0.1,5000,50,2302,5740,2302-5740,"['15', '22', '14']","['4', '25', '42', '32', '6']","['18', '50', '47', '10']",2,22,24,100,,,,,✅ Complete (3/3),57,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2304-5718,100.0%,100.0%,0,100,,,,,,,,,,0,97.6,0,1,2,0,1,❌ None
55,56,57,1,99.94994994994994,40,2415,2,Standard_Match,Step 1: Approximate,2,2,2,3,0,1,100.0%,66.7%,✅ Equal,5,4,1,40_Recombination events.csv|2415,2415,40_Recombination events.csv,8646,9687,['37'],1000,0.0002,0.005,0.1,5000,50,8647,9688,8647-9688,['37'],['14'],"['24', '29', '22', '47', '15', '28', '27', '1']",1,1,2,99.9039385206532,1041,260.2,25,Exact Recombinant Match,,58.98078770413065,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8646-9687,99.9%,100.0%,0,99.9039385206532,,,,,,,,,,100,99.8,0,1,7,0,2,❌ None
193,195,196,2,50,40,2391,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,3,0,1,100.0%,66.7%,✅ Equal,5,4,1,40_Recombination events.csv|2391,2391,40_Recombination events.csv,6462,9363,"['34', '45']",1000,0.0002,0.005,0.1,5000,50,6463,9363,6463-9363,"['45', '34']","['2', '11', '3', '36', '10', '43', '23', '20', '39', '7', '35', '19', '17']",['14'],1,0,1,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6462-9363,100.0%,100.0%,0,100,,,,,,,,,,0,99.9,0,1,1,0,1,❌ None
67,68,69,1,99.84984984984985,41,2528,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8,41_Recombination events.csv|2528,2528,41_Recombination events.csv,9129,9567,"['1', '10', '11', '13', '2', '34', '38']",1000,0.0002,0.005,0.1,5000,50,9132,9568,9132-9568,"['13', '2', '11', '10', '34', '38', '1']",['42'],['9'],3,1,4,99.3,,,,,✅ Complete (7/7),58.86,100,7/7,100,7,7,7/7,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,9129-9567,99.3%,100.0%,0,99.3,,,,,,,,,,57.14285714285714,99.6,0,1,2,0,2,❌ None
102,103,104,2,93.75,41,2472,3,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8,41_Recombination events.csv|2472,2472,41_Recombination events.csv,5988,6978,"['16', '21', '37', '4', '40', '44', '8']",1000,0.0002,0.005,0.1,5000,50,5989,6978,5989-6978,"['44', '21', '4', '37']","['22', '16', '8', '35', '23', '7', '26', '40', '42']","['33', '19', '36', '17']",1,0,1,99.9,,,,,✅ Complete (4/4),58.98,57.1,4/4,100,7,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,5988-6978,99.9%,100.0%,0,99.9,,,,,,,,,,50,99.9,0,1,1,0,3,❌ None
199,201,202,3,49.8998998998999,41,2542,1,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8,41_Recombination events.csv|2542,2542,41_Recombination events.csv,1284,10000,"['16', '40', '8']",1000,0.0002,0.005,0.1,5000,50,1284,9997,1284-9997,"['8', '16', '40']","['37', '21', '44', '4']",['42'],0,3,3,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1284-10000,100.0%,100.0%,0,100,,,,,,,,,,0,99.7,0,1,2,0,1,❌ None
113,114,115,2,89.64894684052156,42,2538,4,⭐ Excellent Match (1/1),Step 2: Best Match,6,5,8,11,2,6,75.0%,45.5%,❌ Diff: RDP=6 vs Santa=5,19,11,8,42_Recombination events.csv|2538,2538,42_Recombination events.csv,8307,10000,"['11', '3', '31', '32', '38', '41', '43', '46', '49', '8']",1000,0.0002,0.005,0.1,5000,50,8299,9998,8299-9998,"['11', '31', '3', '49', '8', '43', '46', '41', '38', '32']",['50'],"['18', '22', '14', '27', '35', '23', '34', '5', '7', '48', '28', '19', '1']",8,2,10,99.9,,,,,✅ Complete (10/10),58.98,100,10/10,100,10,10,10/10,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8307-10000,99.9%,100.0%,0,99.9,,,,,,,,,,80,99,0,1,2,0,4,❌ None
135,136,137,3,80,42,2535,1,🎯 Perfect Match (1/1),Step 2: Best Match,6,5,8,11,2,6,75.0%,45.5%,❌ Diff: RDP=6 vs Santa=5,19,11,8,42_Recombination events.csv|2535,2535,42_Recombination events.csv,3150,8991,"['10', '25', '26', '42', '6']",1000,0.0002,0.005,0.1,5000,50,3153,8991,3153-8991,"['25', '10', '26', '42', '6']",['22'],"['50', '16']",3,0,3,99.9,,,,,✅ Complete (5/5),58.98,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3150-8991,99.9%,100.0%,0,99.9,,,,,,,,,,60,99.7,0,1,1,0,1,❌ None
153,154,155,4,66.6165162153126,42,2486,5,⭐ Excellent Match (1/1),Step 2: Best Match,6,5,8,11,2,6,75.0%,45.5%,❌ Diff: RDP=6 vs Santa=5,19,11,8,42_Recombination events.csv|2486,2486,42_Recombination events.csv,3525,5511,"['13', '21', '50', '9']",1000,0.0002,0.005,0.1,5000,50,3522,5512,3522-5512,"['13', '9', '21']","['31', '46', '41', '35', '28', '27', '1', '23', '38', '19', '32', '22', '49', '14', '8', '43', '18', '11', '3', '34', '7', '5', '48']","['4', '44', '47', '37', '45', '36', '15', '33', '42', '12', '17']",3,1,4,100,,,,,✅ Complete (3/3),59,75,3/3,100,4,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3525-5511,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,99.6,0,1,2,0,5,❌ None
192,194,195,5,50,42,2533,7,Case_E_Start_End,Step 1: Approximate,6,5,8,11,2,6,75.0%,45.5%,❌ Diff: RDP=6 vs Santa=5,19,11,8,42_Recombination events.csv|2533,2533,42_Recombination events.csv,7089,10000,['16'],1000,0.0002,0.005,0.1,5000,50,7089,7722,7089-7722,['16'],"['31', '46', '41', '35', '28', '27', '1', '23', '38', '19', '32', '22', '49', '14', '8', '43', '18', '11', '3', '34', '7', '5', '48']","['4', '13', '24', '39', '33', '12', '37', '21', '15', '29', '30', '2', '36', '40', '44', '9', '47', '45', '20', '17']",0,2278,2278,21.74510477499141,2911,727.8,25,Exact Recombinant Match,,37.34902095499828,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,7089-10000,21.7%,100.0%,0,21.74510477499141,,,,,,,,,,100,0,0,1,8,0,7,❌ None
230,232,233,6,0,42,2486,"6, 8",Cluster (2 RDPs),Step 5: Cluster,6,5,8,11,2,6,75.0%,45.5%,❌ Diff: RDP=6 vs Santa=5,19,11,8,42_Recombination events.csv|2486,2486,42_Recombination events.csv,3525,5511,"['13', '21', '50', '9']",1000,0.0002,0.005,0.1,5000,50,3524,9998,3524-5511 | 7723-9998,['50'] | ['50'],"['31', '46', '41', '35', '28', '27', '1', '23', '38', '19', '32', '22', '49', '14', '8', '43', '18', '11', '3', '34', '7', '5', '48'] | ['28', '7']","['4', '24', '25', '39', '33', '42', '12', '37', '15', '6', '29', '30', '2', '36', '10', '26', '40', '44', '47', '45', '20', '17'] | ['16']",,,,,,,,,,85,,,100,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,100,✅ Yes,✅ Yes,6,6,6,0,✅ Yes,✅ Yes,"6, 8",3525-5511,100.0%,100.0%,100,100,,,,,,,,,,0,0,0,3,5,100,"8,6",✅ Start+End
17,17,18,1,100,43,2388,1,⭐ Excellent Match (1/1),Step 2: Best Match,1,1,1,6,0,5,100.0%,16.7%,✅ Equal,7,2,5,43_Recombination events.csv|2388,2388,43_Recombination events.csv,4806,5706,"['14', '15', '22', '28', '30', '41', '45', '47', '5', '7']",1000,0.0002,0.005,0.1,5000,50,4806,5704,4806-5704,"['30', '22', '47', '45', '14', '41', '7', '5', '15', '28']","['18', '2', '3', '10', '23', '50', '48', '9', '17']","['4', '29', '11', '37', '20', '39', '40', '21', '27']",0,2,2,99.8,,,,,✅ Complete (10/10),58.96,100,10/10,100,10,10,10/10,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4806-5706,99.8%,100.0%,0,99.8,,,,,,,,,,60,99.8,0,1,2,0,1,❌ None
16,16,17,1,100,45,2555,4,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,10,13,5,8,50.0%,38.5%,✅ Equal,23,10,13,45_Recombination events.csv|2555,2555,45_Recombination events.csv,720,10000,['24'],1000,0.0002,0.005,0.1,5000,50,720,9998,720-9998,['24'],['30'],['17'],0,2,2,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,720-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,2,0,4,❌ None
