,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
265,266,4,50,29,4938,"1, 11",Cross Match (Case_S2_E1E),Step 6: Cross Matches,5,4,11,24,6,20,45.5%,16.7%,❌ Diff: RDP=5 vs Santa=4,35,9,26,29_Recombination events.csv|4938,4938,29_Recombination events.csv,6450,10000,"['21', '28', '3', '39', '45']",1000,0.000025,0.01,0.1,5000,50,1322,9993,1322-9935 | 6448-9993,"['21', '28', '3', '39', '45'] | ['21', '28', '3', '39', '45']","['27', '46', '24', '47', '29', '26', '42', '6', '2', '8', '25', '33', '12', '23'] | ['41', '17', '50', '13', '4', '7']","['40', '16', '1', '10', '15', '48', '44', '32'] | ['40', '16', '1', '10', '15', '48', '44', '32', '19']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,11.0,1.0,None,0,✅ Yes,✅ Yes,"1, 11",6450-10000,100.0%,100.0%,100,100,,,,,,,,,,100,0,5,3,4,100,"11,1",✅ Start+End
266,267,4,50,17,4909,4,Case_F_Start_Start,Step 1: Approximate,5,5,7,16,2,11,71.4%,31.2%,✅ Equal,23,10,13,17_Recombination events.csv|4909,4909,17_Recombination events.csv,5037,10000,"['1', '11', '20', '25', '30', '36', '45', '46', '48', '5']",1000,0.000025,0.01,0.1,5000,50,5057,7305,5057-7305,"['5', '46', '20', '11', '1', '45', '36', '25', '30', '48']","['22', '34', '50', '19', '23']","['31', '2', '37', '16']",20,2695,2715,45.295184364295785,4963,1240.8,25,Exact Recombinant Match,,33.05903687285916,,,,,,,30,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,4,5037-10000,45.3%,70.0%,0,45.295184364295785,,,,,,,,,,70,0,0,1,8,0,4,❌ None
267,268,5,50,11,4869,6,Case_A_End_End,Step 1: Approximate,5,5,7,14,2,9,71.4%,35.7%,✅ Equal,21,10,11,11_Recombination events.csv|4869,4869,11_Recombination events.csv,1656,8775,['47'],1000,0.000025,0.01,0.1,5000,50,7483,8393,7483-8393,['47'],"['5', '20', '45', '15', '37', '44', '19', '9', '17', '42', '50', '11', '2', '33', '38', '35', '48', '32', '4', '29', '25']","['40', '46', '28', '16', '30']",5827,382,6209,12.782694198623402,2881,720.2,25,Exact Recombinant Match,,35.55653883972468,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,1656-8775,12.8%,100.0%,0,12.782694198623402,,,,,,,,,,100,0,0,1,8,0,6,❌ None
268,269,3,50,61,4810,1,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,23,0,18,100.0%,21.7%,✅ Equal,28,10,18,61_Recombination events.csv|4810,4810,61_Recombination events.csv,8394,10000,"['22', '39', '46']",1000,0.000025,0.01,0.1,5000,50,8393,9995,8393-9995,"['46', '22', '39']","['18', '5', '38', '17', '35', '13']","['21', '24', '29', '34', '20', '28', '15', '30', '32', '31', '48', '37', '33', '4', '49', '43']",1,5,6,99.7,,,,,✅ Complete (3/3),58.94,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8394-10000,99.7%,100.0%,0,99.7,,,,,,,,,,0,99.4,0,1,2,0,1,❌ None
269,270,4,50,98,4529,2,Case_E_Start_End,Step 1: Approximate,4,4,4,23,0,19,100.0%,17.4%,✅ Equal,27,8,19,98_Recombination events.csv|4529,4529,98_Recombination events.csv,3126,10000,"['3', '36', '50']",1000,0.000025,0.01,0.1,5000,50,2214,3125,2214-3125,"['3', '36', '50']","['46', '41', '47', '22', '11', '15', '48', '43', '7', '44', '12']","['5', '38', '21', '29', '17', '20', '1', '10', '25', '33', '8', '23']",912,6875,7787,0,3126,781.5,25,Exact Recombinant Match,,33,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3126-10000,,100.0%,0,0,,,,,,,,,,100,0,0,1,8,0,2,❌ None
270,271,2,50,71,5172,3,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,6,18,1,13,83.3%,27.8%,✅ Equal,24,10,14,71_Recombination events.csv|5172,5172,71_Recombination events.csv,2262,3414,"['39', '49']",1000,0.000025,0.01,0.1,5000,50,2262,3414,2262-3414,"['49', '39']",['47'],"['46', '17', '20', '3', '28', '45', '10', '48', '33', '19']",0,0,0,100,,,,,✅ Complete (2/2),60,100,2/2,100,2,2,2/2,100,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2262-3414,100.0%,100.0%,0,100,,,,,,,,,,0,100,0,1,1,0,3,❌ None
271,272,4,50,70,5008,"3, 6",Cross Match (Case_S1_E2S),Step 6: Cross Matches,6,6,8,20,2,14,75.0%,30.0%,✅ Equal,28,12,16,70_Recombination events.csv|5008,5008,70_Recombination events.csv,1467,3948,['37'],1000,0.000025,0.01,0.1,5000,50,1468,9978,1468-1854 | 3954-9978,['37'] | ['37'],"['27'] | ['44', '11']","['22', '41'] | ['41', '22', '20', '16', '6', '36', '43', '4']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,6.0,3.0,None,0.0,✅ Yes,✅ Yes,"3, 6",1467-3948,100.0%,100.0%,100,100,,,,,,,,,,100,0,5,3,4,100,"3,6",✅ Start+End
272,273,3,50,62,4882,2,Case_A_End_End,Step 1: Approximate,4,4,6,13,2,9,66.7%,30.8%,✅ Equal,19,8,11,62_Recombination events.csv|4882,4882,62_Recombination events.csv,6438,10000,['16'],1000,0.000025,0.01,0.1,5000,50,8151,9998,8151-9998,['16'],['21'],"['40', '46', '47', '22', '13']",1713,2,1715,51.852891633913536,3562,890.5,25,Exact Recombinant Match,,43.370578326782706,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6438-10000,51.9%,100.0%,0,51.852891633913536,,,,,,,,,,100,0,0,1,8,0,2,❌ None
273,274,3,50,7,4869,3,Case_A_End_End,Step 1: Approximate,4,4,5,15,1,11,80.0%,26.7%,✅ Equal,20,8,12,7_Recombination events.csv|4869,4869,7_Recombination events.csv,6123,10000,['35'],1000,0.000025,0.01,0.1,5000,50,3940,9093,3940-9093,['35'],"['21', '45', '49', '37', '44', '14', '19', '9', '46', '24', '17', '42', '50', '1', '11', '2', '33', '12', '38', '22', '43', '41', '29', '30', '31', '7']","['20', '28']",2183,907,3090,76.60562290430745,3877,969.2,25,Exact Recombinant Match,,48.32112458086149,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6123-10000,76.6%,100.0%,0,76.60562290430745,,,,,,,,,,100,0,0,1,8,0,3,❌ None
274,275,4,50,64,4805,1,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,4,4,5,16,1,12,80.0%,25.0%,✅ Equal,21,8,13,64_Recombination events.csv|4805,4805,64_Recombination events.csv,5940,10000,"['13', '24', '27', '29', '32', '36', '41', '44', '47', '48', '49', '50']",1000,0.000025,0.01,0.1,5000,50,5938,9985,5938-9985,"['21', '22', '42', '39', '11', '19']","['27', '41', '24', '47', '29', '50', '36', '48', '49', '44', '13', '32']","['18', '46', '34', '35', '3', '20', '6', '1', '14', '16', '10', '8', '31', '37', '4', '7', '9']",,,,,4060,1015,25,,,5,,,,12,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,1.0,1.0,,,,,1,5940-10000,,,0,0,64_Recombination events.csv,Minor_Exact_Match,"['27', '41', '24', '47', '29', '50', '36', '48', '49', '44', '13', '32']","Start_Start, End_End",2,8.5,17,,,0,98.3,0,4,1,0,1,❌ None
275,276,3,50,65,5098,2,Case_B_End_Ini,Step 1: Approximate,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,65_Recombination events.csv|5098,5098,65_Recombination events.csv,78,8502,['21'],1000,0.000025,0.01,0.1,5000,50,8532,9936,8532-9936,['21'],['46'],['23'],8454,1434,9888,0,1576,394,25,Exact Recombinant Match,,33,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,78-8502,,100.0%,0,0,,,,,,,,,,100,0,0,1,8,0,2,❌ None
276,277,3,49.79529170931423,5,4909,3,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,11,0,7,100.0%,36.4%,✅ Equal,15,8,7,5_Recombination events.csv|4909,4909,5_Recombination events.csv,4869,10000,"['16', '32']",1000,0.000025,0.01,0.1,5000,50,4867,9975,4867-9975,['32'],"['29', '11']","['40', '34', '20', '49', '15', '7']",2,25,27,99.5,,,,,🎯 Perfect (1/1),56.900000000000006,50,1/1,100,2,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4869-10000,99.5%,100.0%,0,99.5,,,,,,,,,,0,97.3,0,1,2,0,3,❌ None
277,278,3,49.740932642487046,76,4929,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,20,0,17,100.0%,15.0%,✅ Equal,23,6,17,76_Recombination events.csv|4929,4929,76_Recombination events.csv,3600,10000,"['14', '18']",1000,0.000025,0.01,0.1,5000,50,3598,9962,3598-9962,"['18', '14']","['40', '5', '24', '38', '47', '35', '3', '28', '30', '33', '4', '8']","['27', '34', '6', '10', '25', '31', '44', '7', '23']",2,38,40,99.4,,,,,✅ Complete (2/2),56.88,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3600-10000,99.4%,100.0%,0,99.4,,,,,,,,,,0,96,0,1,3,0,2,❌ None
278,279,4,49.647887323943664,62,4516,6,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,4,4,6,13,2,9,66.7%,30.8%,✅ Equal,19,8,11,62_Recombination events.csv|4516,4516,62_Recombination events.csv,2826,5994,"['1', '11', '18', '2', '23', '24', '29', '3', '30', '31', '32', '38', '4', '44', '5']",1000,0.000025,0.01,0.1,5000,50,2816,5997,2816-5997,"['6', '36', '7', '14', '12']","['18', '5', '38', '24', '29', '3', '1', '11', '2', '30', '32', '31', '44', '4', '23']","['41', '34', '39', '48', '37']",,,,,3168,792,25,,,5,,,,15,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,6.0,6.0,,,,,6,2826-5994,,,0,0,62_Recombination events.csv,Minor_Exact_Match,"['18', '5', '38', '24', '29', '3', '1', '11', '2', '30', '32', '31', '44', '4', '23']","Start_Start, End_End",2,6.5,13,,,0,98.7,0,4,1,0,6,❌ None
279,280,5,49.58847736625515,50,4974,1,✅ Complete Match (1/1),Step 2: Best Match,6,5,6,17,0,12,100.0%,29.4%,❌ Diff: RDP=6 vs Santa=5,23,11,12,50_Recombination events.csv|4974,4974,50_Recombination events.csv,6843,10000,"['2', '41']",1000,0.000025,0.01,0.1,5000,50,6830,9977,6830-9977,"['41', '2']","['33', '30']","['28', '7']",13,23,36,99.3,,,,,✅ Complete (2/2),56.86,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6843-10000,99.3%,100.0%,0,99.3,,,,,,,,,,0,96.4,0,1,3,0,1,❌ None
280,281,4,49.382716049382715,8,4740,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,5,29,1,25,80.0%,13.8%,✅ Equal,34,8,26,8_Recombination events.csv|4740,4740,8_Recombination events.csv,1554,10000,"['15', '16', '22', '29', '3', '36', '41', '42']",1000,0.000025,0.01,0.1,5000,50,1552,9962,1552-9962,['36'],"['45', '5', '37', '43']","['20', '11', '25', '19', '12']",2,38,40,99.6,,,,,🎯 Perfect (1/1),56.92,12.5,1/1,100,8,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1554-10000,99.6%,100.0%,0,99.6,,,,,,,,,,0,96,0,1,3,0,2,❌ None
281,282,3,49.34475806451613,40,4588,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,15,0,12,100.0%,20.0%,✅ Equal,18,6,12,40_Recombination events.csv|4588,4588,40_Recombination events.csv,924,1299,"['12', '15', '16', '23', '26', '30', '34', '38', '45', '48', '6', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,929,1283,929-1283,['12'],"['18', '27', '33', '21', '41', '29', '35', '20', '28', '11', '39', '50', '10', '36', '25', '13', '19']","['5', '26', '45', '15', '14', '23', '9', '46', '1', '2', '38', '34', '3', '48', '7', '32', '6', '30', '31', '8']",5,16,21,94.4,,,,,🎯 Perfect (1/1),55.88,7.1,1/1,100,14,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,924-1299,94.4%,100.0%,0,94.4,,,,,,,,,,0,97.9,0,1,3,0,2,❌ None
282,283,3,49.287894201424216,44,4897,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,3,5,23,1,20,80.0%,13.0%,❌ Diff: RDP=4 vs Santa=3,28,7,21,44_Recombination events.csv|4897,4897,44_Recombination events.csv,4620,10000,"['1', '18', '4', '6']",1000,0.000025,0.01,0.1,5000,50,4604,9985,4604-9985,['6'],['29'],"['37', '13']",16,15,31,99.7,,,,,🎯 Perfect (1/1),56.94,25,1/1,100,4,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4620-10000,99.7%,100.0%,0,99.7,,,,,,,,,,0,96.9,0,1,2,0,1,❌ None
283,284,2,49.249249249249246,24,4683,2,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,28,0,26,100.0%,7.1%,✅ Equal,30,4,26,24_Recombination events.csv|4683,4683,24_Recombination events.csv,1698,10000,"['3', '37']",1000,0.000025,0.01,0.1,5000,50,1702,9988,1702-9988,"['37', '3']","['5', '21', '47', '26', '28', '16', '45', '15', '44', '14', '19', '23', '40', '46', '24', '17', '50', '11', '2', '36', '38', '22', '34', '35', '48', '43', '13', '4', '32', '18', '41', '29', '6', '25', '31', '8']",['42'],4,12,16,99.8,,,,,✅ Complete (2/2),56.96,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1698-10000,99.8%,100.0%,0,99.8,,,,,,,,,,0,98.4,0,1,2,0,2,❌ None
284,285,4,49.24012158054711,15,4820,6,✅ Complete Match (1/1),Step 2: Best Match,6,5,7,14,1,9,85.7%,35.7%,❌ Diff: RDP=6 vs Santa=5,21,11,10,15_Recombination events.csv|4820,4820,15_Recombination events.csv,2130,10000,"['13', '35', '38']",1000,0.000025,0.01,0.1,5000,50,2128,9974,2128-9974,"['38', '13', '35']","['24', '47', '42', '39', '25', '19']","['18', '17', '2', '30', '37', '12']",2,26,28,99.7,,,,,✅ Complete (3/3),56.94,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,2130-10000,99.7%,100.0%,0,99.7,,,,,,,,,,0,97.2,0,1,3,0,6,❌ None
285,286,4,49.17780061664954,33,3552,2,Chain (2 RDPs),Step 7: Parent-Child Chain,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14,33_Recombination events.csv|3552,3552,33_Recombination events.csv,6045,10000,"['11', '13', '15', '2', '20', '21', '24', '29', '3', '40', '41', '49', '5', '50']",1000,0.000025,0.01,0.1,5000,50,6073,9985,6073-7885,"['27', '34', '35', '26', '45', '23', '30', '37', '8', '9'] | ['27', '34', '35', '26', '45', '37', '9', '8', '23']","['47', '28', '14', '19', '46', '17', '42', '39', '1', '36', '12', '48', '43', '32', '4', '6', '25', '31', '7'] | ['47', '28', '14', '19', '46', '17', '42', '39', '36', '12', '38', '48', '43', '32', '4', '6', '25', '31', '7']","['5', '40', '21', '24', '41', '29', '3', '20', '11', '50', '2', '15', '49', '13'] | ['5', '40', '21', '24', '41', '29', '3', '20', '11', '50', '2', '15', '49', '13']",,,,,3955,988.8,25,,,5.5,,,,14,,,50,,,,,,,100,,,,,0,,,,2,,,,,,,,,,⚠️ Parent-Child Chain,✅ Chain-2,2.0,3.0,,,,,2,6045-10000,,,0,0,33_Recombination events.csv,Major_Exact_Match,2 RDPs,Chain-2,2,21.5,43,,,0,95.7,5,4,6,0,2,❌ None
286,287,3,49.13793103448276,54,4475,1,✅ Complete Match (1/1),Step 2: Best Match,5,5,5,18,0,13,100.0%,27.8%,✅ Equal,23,10,13,54_Recombination events.csv|4475,4475,54_Recombination events.csv,8025,10000,"['13', '24', '31', '42']",1000,0.000025,0.01,0.1,5000,50,8048,9992,8048-9992,"['31', '13', '42', '24']","['5', '21', '47', '20', '28', '45', '49', '37', '44', '17', '1', '36', '33', '12', '27', '22', '34', '3', '4', '18', '29', '6', '30']","['40', '41', '35', '39', '11', '16', '50', '2', '10', '15', '48', '43', '7', '32', '8']",23,8,31,98.4,,,,,✅ Complete (4/4),56.68000000000001,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8025-10000,98.4%,100.0%,0,98.4,,,,,,,,,,0,96.9,0,1,3,0,1,❌ None
287,288,3,48.948948948948946,35,4977,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,3,5,17,1,14,80.0%,17.6%,❌ Diff: RDP=4 vs Santa=3,22,7,15,35_Recombination events.csv|4977,4977,35_Recombination events.csv,4263,9864,"['23', '46', '50']",1000,0.000025,0.01,0.1,5000,50,4248,9857,4248-9857,"['46', '50', '23']","['27', '16']","['34', '26']",15,7,22,99.9,,,,,✅ Complete (3/3),56.980000000000004,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4263-9864,99.9%,100.0%,0,99.9,,,,,,,,,,0,97.8,0,1,2,0,1,❌ None
288,289,2,48.62104187946885,12,5079,3,✅ Complete Match (1/1),Step 2: Best Match,2,2,3,14,1,12,66.7%,14.3%,✅ Equal,17,4,13,12_Recombination events.csv|5079,5079,12_Recombination events.csv,741,2133,"['16', '34']",1000,0.000025,0.01,0.1,5000,50,748,2174,748-2174,"['34', '16']",['42'],"['44', '10', '12']",7,41,48,99.5,,,,,✅ Complete (2/2),56.900000000000006,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,741-2133,99.5%,100.0%,0,99.5,,,,,,,,,,0,95.2,0,1,3,0,3,❌ None
289,290,3,48.584428715874616,95,4895,1,✅ Complete Match (1/1),Step 2: Best Match,4,3,4,18,0,15,100.0%,16.7%,❌ Diff: RDP=4 vs Santa=3,22,7,15,95_Recombination events.csv|4895,4895,95_Recombination events.csv,7089,10000,"['23', '31', '40']",1000,0.000025,0.01,0.1,5000,50,7074,9976,7074-9976,"['31', '40', '23']","['21', '7']","['14', '4', '48', '29']",15,24,39,99.2,,,,,✅ Complete (3/3),56.84,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7089-10000,99.2%,100.0%,0,99.2,,,,,,,,,,0,96.1,0,1,3,0,1,❌ None
290,291,5,48.32826747720365,15,4476,5,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,6,5,7,14,1,9,85.7%,35.7%,❌ Diff: RDP=6 vs Santa=5,21,11,10,15_Recombination events.csv|4476,4476,15_Recombination events.csv,582,5508,"['16', '21', '28', '34', '40', '45', '46', '5']",1000,0.000025,0.01,0.1,5000,50,544,5516,544-5516,"['20', '26', '10', '15', '49', '44', '14', '23', '9', '50', '1', '11', '36', '33', '27', '22', '3', '48', '43', '7', '32', '4', '41', '29', '6', '31', '8']","['5', '40', '21', '46', '34', '28', '16', '45']","['18', '38', '24', '37', '47', '17', '35', '42', '39', '2', '25', '30', '19', '13', '12']",,,,,4926,1231.5,25,,,5,,,,8,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,5.0,5.0,,,,,5,582-5508,,,0,0,15_Recombination events.csv,Minor_Exact_Match,"['5', '40', '21', '46', '34', '28', '16', '45']","Start_Start, End_End",2,23,46,,,0,95.4,0,4,1,0,5,❌ None
291,292,5,48.24473420260782,56,4975,7,✅ Complete Match (1/1),Step 2: Best Match,5,5,12,24,7,19,41.7%,20.8%,✅ Equal,36,10,26,56_Recombination events.csv|4975,4975,56_Recombination events.csv,8151,10000,"['15', '3', '45']",1000,0.000025,0.01,0.1,5000,50,8120,9993,8120-9993,"['3', '45', '15']",['10'],['5'],31,7,38,99.6,,,,,✅ Complete (3/3),56.92,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,8151-10000,99.6%,100.0%,0,99.6,,,,,,,,,,0,96.2,0,1,3,0,7,❌ None
292,293,2,48.23906083244397,100,5045,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,12,0,10,100.0%,16.7%,✅ Equal,14,4,10,100_Recombination events.csv|5045,5045,100_Recombination events.csv,1383,10000,"['14', '45']",1000,0.000025,0.01,0.1,5000,50,1453,9974,1453-9974,"['45', '14']",['32'],['40'],70,26,96,98.9,,,,,✅ Complete (2/2),56.78,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1383-10000,98.9%,100.0%,0,98.9,,,,,,,,,,0,90.4,0,1,3,0,2,❌ None
293,294,3,48.03625377643505,27,5009,1,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,4,21,1,18,75.0%,14.3%,✅ Equal,25,6,19,27_Recombination events.csv|5009,5009,27_Recombination events.csv,5109,10000,"['15', '40']",1000,0.000025,0.01,0.1,5000,50,5101,9962,5101-9962,"['40', '15']","['12', '11']","['5', '21', '20', '50', '37', '13', '19']",8,38,46,99.2,,,,,✅ Complete (2/2),56.84,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5109-10000,99.2%,100.0%,0,99.2,,,,,,,,,,0,95.4,0,1,2,0,1,❌ None
294,295,2,48.03625377643505,21,4923,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,3,16,1,14,66.7%,12.5%,✅ Equal,19,4,15,21_Recombination events.csv|4923,4923,21_Recombination events.csv,4992,7677,"['30', '4']",1000,0.000025,0.01,0.1,5000,50,4992,7723,4992-7723,"['4', '30']","['18', '17', '3', '16', '15', '43', '13']",['7'],0,46,46,100,,,,,✅ Complete (2/2),57,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4992-7677,100.0%,100.0%,0,100,,,,,,,,,,0,95.4,0,1,3,0,2,❌ None
295,296,5,47.9,85,4991,2,✅ Complete Match (1/1),Step 2: Best Match,6,6,10,23,4,17,60.0%,26.1%,✅ Equal,33,12,21,85_Recombination events.csv|4991,4991,85_Recombination events.csv,4167,10000,"['13', '17']",1000,0.000025,0.01,0.1,5000,50,4162,9963,4162-9963,"['17', '13']","['19', '48', '20', '23']","['40', '24', '4', '3']",5,37,42,99.4,,,,,✅ Complete (2/2),56.88,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4167-10000,99.4%,100.0%,0,99.4,,,,,,,,,,0,95.8,0,1,3,0,2,❌ None
296,297,4,47.837022132796776,61,4910,4,✅ Complete Match (1/1),Step 2: Best Match,5,5,5,23,0,18,100.0%,21.7%,✅ Equal,28,10,18,61_Recombination events.csv|4910,4910,61_Recombination events.csv,6765,10000,"['10', '36', '42', '50']",1000,0.000025,0.01,0.1,5000,50,6740,9976,6740-9976,['42'],['24'],"['10', '3']",25,24,49,99.3,,,,,🎯 Perfect (1/1),56.86,25,1/1,100,4,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,6765-10000,99.3%,100.0%,0,99.3,,,,,,,,,,0,95.1,0,1,3,0,4,❌ None
297,298,4,47.80612244897959,52,2554,3,✅ Complete Match (1/1),Step 2: Best Match,5,5,7,13,2,8,71.4%,38.5%,✅ Equal,20,10,10,52_Recombination events.csv|2554,2554,52_Recombination events.csv,1665,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,1621,9981,1621-9981,['43'],"['41', '1']",['10'],44,19,63,99.8,,,,,🎯 Perfect (1/1),56.96,2,1/1,100,50,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1665-10000,99.8%,100.0%,0,99.8,,,,,,,,,,0,93.7,0,1,3,0,3,❌ None
298,299,3,47.65,71,4882,6,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,18,1,13,83.3%,27.8%,✅ Equal,24,10,14,71_Recombination events.csv|4882,4882,71_Recombination events.csv,4695,10000,"['22', '31']",1000,0.000025,0.01,0.1,5000,50,4668,9980,4668-9980,"['31', '22']","['40', '21', '23']","['5', '47', '26', '15', '44', '14', '9', '24', '42', '50', '11', '2', '27', '34', '43', '32', '18', '41', '29', '6', '30']",27,20,47,99.6,,,,,✅ Complete (2/2),56.92,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,4695-10000,99.6%,100.0%,0,99.6,,,,,,,,,,0,95.3,0,1,3,0,6,❌ None
